$Lewiston qdt year 2016 YC 06/21/22 upd.,
338.583,2.483966700
338.625,4.457071600
338.667,-1.481154133
338.708,2.430199000
338.750,-2.036676533
338.792,2.267745900
338.833,-1.414494933
338.875,2.078360000
338.917,-1.369316433
338.958,4.975172200
339.000,2.225210000
339.042,-2.693252733
339.083,1.162398200
339.125,0.136233567
339.167,-0.993301533
339.208,5.153067733
339.250,-1.403955633
339.292,0.393509067
339.333,2.629412500
339.375,-0.033628433
339.417,1.159605700
339.458,2.886786400
339.500,3.259409767
339.542,3.305409767
339.583,12.857683270
339.625,-4.473956967
339.667,-0.248390300
339.708,20.799833570
339.750,-0.034737200
339.792,-2.282891330
339.833,2.953416333
339.875,2.795138967
339.917,-30.380564530
339.958,-19.587856970
340.000,-10.390554230
340.042,3.682630067
340.083,11.031898700
340.125,0.361172200
340.167,-4.122306733
340.208,1.623105300
340.250,-0.217344533
340.292,4.363824100
340.333,-1.366401533
340.375,3.138105700
340.417,-1.818090633
340.458,1.888067900
340.500,-0.565291467
340.542,1.852654900
340.583,2.725400400
340.625,1.477439100
340.667,0.748822600
340.708,-0.695471100
340.750,17.275876070
340.792,18.714175770
340.833,1.574331470
340.875,7.277662267
340.917,-38.067255670
340.958,-9.035073830
341.000,-15.459337770
341.042,11.739753400
341.083,-9.560919870
341.125,8.812097033
341.167,-1.360798133
341.208,4.085907600
341.250,2.118691100
341.292,-0.585420533
341.333,-1.460571333
341.375,2.438104900
341.417,0.978676467
341.458,-0.451235033
341.500,1.900530100
341.542,1.996191100
341.583,-1.135303533
341.625,1.853208100
341.667,0.853095900
341.708,25.973842370
341.750,6.193516070
341.792,19.215359170
341.833,-39.806244070
341.875,-13.008859370
341.917,-7.677140333
341.958,-3.844685767
342.000,10.499658230
342.042,3.597122700
342.083,-9.306090467
342.125,0.199876900
342.167,1.610905200
342.208,-4.388092633
342.250,5.933915100
342.292,3.422502667
342.333,2.876688700
342.375,-0.359876133
342.417,2.207688700
342.458,-1.132125433
342.500,2.122127900
342.542,3.907148100
342.583,-2.971404433
342.625,27.853219700
342.667,8.352063133
342.708,-34.438364170
342.750,34.279798970
342.792,-22.981700300
342.833,-1.373070667
342.875,26.688605100
342.917,8.330691667
342.958,-37.880978370
343.000,-12.684441670
343.042,-5.801368433
343.083,-0.601368433
343.125,7.829045100
343.167,3.123577100
343.208,1.118876900
343.250,-2.814904433
343.292,-0.295904433
343.333,9.173658233
343.375,-1.322904433
343.417,3.512831800
343.458,-2.719809833
343.500,1.752134000
343.542,1.785313700
343.583,3.201708100
343.625,-1.392097933
343.667,34.578368470
343.708,-34.758508830
343.750,2.406905833
343.792,2.361852567
343.833,3.652778000
343.875,14.919639500
343.917,24.173729970
343.958,-40.034485070
344.000,-9.043942533
344.042,-11.404689870
344.083,3.316548300
344.125,6.685095567
344.167,1.595876900
344.208,1.745641000
344.250,-3.113696833
344.292,3.618876900
344.333,-0.526904433
344.375,3.622876900
344.417,-1.346987733
344.458,2.276045100
344.500,3.401685600
344.542,-0.825184833
344.583,-3.279217633
344.625,26.241822600
344.667,14.064385930
344.708,-36.876579170
344.750,0.079464567
344.792,12.021037430
344.833,19.930903470
344.875,19.351889930
344.917,-45.601814770
344.958,5.740600300
345.000,2.532880167
345.042,0.568577700
345.083,12.776880170
345.125,7.237880167
345.167,1.749982833
345.208,7.104880170
345.250,-0.843362900
345.292,2.932528900
345.333,7.553358967
345.375,5.095426233
345.417,2.804557200
345.458,3.607736500
345.500,4.068859667
345.542,2.023463900
345.583,-0.297496233
345.625,22.568450700
345.667,24.314703900
345.708,-26.288053930
345.750,-3.317689800
345.792,22.871594130
345.833,0.828293167
345.875,9.667486200
345.917,-46.065436030
345.958,0.567422770
346.000,0.879746930
346.042,-14.300501570
346.083,5.129123700
346.125,9.099085500
346.167,2.515085500
346.208,0.430085500
346.250,1.680085500
346.292,-0.708422300
346.333,3.008593300
346.375,3.851085500
346.417,1.889710500
346.458,-2.290007133
346.500,1.629379300
346.542,0.251312400
346.583,37.528083900
346.625,-25.160610230
346.667,-5.644865600
346.708,3.905778533
346.750,-5.574625767
346.792,-5.629046933
346.833,3.464976400
346.875,27.874944570
346.917,-36.150828930
346.958,0.917975533
347.000,8.598578133
347.042,-3.634885233
347.083,4.969107867
347.125,3.219373500
347.167,2.346251000
347.208,0.251085500
347.250,-1.100958033
347.292,1.284911000
347.333,3.247052300
347.375,1.950312400
347.417,3.749528900
347.458,-1.074443133
347.500,2.636643000
347.542,2.011168300
347.583,1.095168300
347.625,2.372168300
347.667,-0.228772833
347.708,1.419543633
347.750,5.301478933
347.792,25.337606670
347.833,16.795594330
347.875,-38.015932200
347.917,-11.215774130
347.958,-0.142650100
348.000,-11.899848070
348.042,14.213724900
348.083,8.023631433
348.125,0.719168300
348.167,-5.741729033
348.208,2.166168300
348.250,3.393168300
348.292,1.804284300
348.333,1.936516300
348.375,0.829433000
348.417,0.949516300
348.458,-0.775096833
348.500,3.101516300
348.542,3.462516300
348.583,1.587809500
348.625,0.693275500
348.667,-2.696123333
348.708,24.070142100
348.750,19.472658830
348.792,-34.767521670
348.833,6.345967367
348.875,-6.649917633
348.917,0.975844600
348.958,9.474625930
349.000,2.765850733
349.042,-1.225380200
349.083,3.507625933
349.125,6.325625933
349.167,-0.355155400
349.208,8.172407267
349.250,5.293877033
349.292,3.301292233
349.333,-0.011176600
349.375,6.104178467
349.417,0.975844600
349.458,8.664625933
349.500,4.001240800
349.542,6.134930133
349.583,10.166173730
349.625,-2.648696200
349.667,-0.190555267
349.708,23.053200670
349.750,10.544553470
349.792,14.065667170
349.833,1.976342800
349.875,6.517912370
349.917,-47.718942570
349.958,0.387701033
350.000,3.489919167
350.042,-1.617044667
350.083,10.080233970
350.125,11.279435930
350.167,11.067739630
350.208,3.843759567
350.250,13.834547570
350.292,15.243293270
350.333,7.948302300
350.375,17.620612070
350.417,7.503293367
350.458,14.195126200
350.500,9.468859170
350.542,8.154732167
350.583,9.418263367
350.625,11.668797600
350.667,-1.187296267
350.708,19.221539800
350.750,8.826582600
350.792,8.569309000
350.833,4.578402700
350.875,12.732856100
350.917,0.525727933
350.958,5.352310533
351.000,3.463193800
351.042,1.551777133
351.083,-5.525153400
351.125,10.135641270
351.167,3.542743933
351.208,3.542743933
351.250,10.649981670
351.292,0.226846600
351.333,4.830743933
351.375,3.060743933
351.417,3.652763933
351.458,4.554532233
351.500,6.106088933
351.542,-0.704401700
351.583,4.331393933
351.625,0.852496600
351.667,1.783393933
351.708,11.942368230
351.750,23.859632070
351.792,10.375667830
351.833,9.981125233
351.875,-34.371611870
351.917,-12.228985000
351.958,-2.676153400
352.000,-3.817153400
352.042,9.212846600
352.083,3.874743933
352.125,4.516743933
352.167,0.533310500
352.208,4.696846600
352.250,1.748439300
352.292,2.834846600
352.333,4.484743933
352.375,2.245310500
352.417,1.253846600
352.458,4.354743933
352.500,3.406348700
352.542,0.134593500
352.583,1.124271800
352.625,3.949577800
352.667,-1.819408867
352.708,1.014348300
352.750,32.444462200
352.792,9.400158900
352.833,7.386354767
352.875,5.731055800
352.917,-41.686093070
352.958,-7.026375333
353.000,0.759743930
353.042,-15.942742670
353.083,11.399846600
353.125,8.077846600
353.167,5.944743933
353.208,-0.278153400
353.250,1.193846600
353.292,-4.320050733
353.333,3.542743933
353.375,-1.583050733
353.417,4.347514800
353.458,2.865688167
353.500,3.134300267
353.542,5.599220000
353.583,2.998278100
353.625,4.944848933
353.667,0.852496600
353.708,19.716474000
353.750,15.112479870
353.792,-1.260058270
353.833,9.725537633
353.875,-42.771609130
353.917,-6.515044130
353.958,3.019743930
354.000,-15.407050730
354.042,9.238413167
354.083,8.258846600
354.125,5.928336633
354.167,-4.912153400
354.208,0.718846600
354.250,0.472413167
354.292,2.002846600
354.333,2.239439300
354.375,1.577449600
354.417,2.156310500
354.458,-0.933065333
354.500,-19.666741430
354.542,0.423048600
354.583,-1.500417033
354.625,2.606423100
354.667,2.664705067
354.708,45.175751500
354.750,24.647925430
354.792,19.994135670
354.833,-40.592375870
354.875,-0.678088100
354.917,-9.893936733
354.958,-8.495936733
355.000,39.455691430
355.042,9.583138533
355.083,-6.669929030
355.125,2.616102633
355.167,6.380510600
355.208,-3.599287500
355.250,-42.024944870
355.292,-30.533191230
355.333,-5.430760530
355.375,11.111653200
355.417,8.142033967
355.458,3.326025967
355.500,14.559452000
355.542,2.751032433
355.583,-8.891612770
355.625,27.063060470
355.667,2.856426500
355.708,-25.670995430
355.750,27.707736900
355.792,6.443822167
355.833,18.186603470
355.875,12.076062400
355.917,-22.545706830
355.958,-6.366142767
356.000,-3.092793233
356.042,-3.669367267
356.083,-2.888725467
356.125,4.756636300
356.167,-1.561973633
356.208,2.409636300
356.250,5.608636300
356.292,0.869493200
356.333,1.676807700
356.375,-4.893873167
356.417,6.712422270
356.458,11.034136070
356.500,9.453920300
356.542,-1.906695833
356.583,0.275997067
356.625,-3.025297900
356.667,-0.717869235
356.708,-9.500869235
356.750,2.682982533
356.792,-0.570040167
356.833,0.929826631
356.875,29.998826630
356.917,0.929826631
356.958,-30.107905570
357.000,-19.881936730
357.042,15.918281930
357.083,11.060278030
357.125,2.841015400
357.167,-2.327700400
357.208,-1.698936733
357.250,5.652625933
357.292,-1.545936733
357.333,-0.566819933
357.375,2.133667500
357.417,4.666585033
357.458,-1.125607282
357.500,43.295392720
357.542,-3.003607282
357.583,-34.304607280
357.625,-6.255293467
357.667,-2.553219633
357.708,1.796695433
357.750,0.610695433
357.792,7.556773867
357.833,-0.538472310
357.875,-5.460472310
357.917,-5.460472310
357.958,11.369432630
358.000,-10.088728200
358.042,-3.330936733
358.083,7.405407267
358.125,1.312625933
358.167,2.194069400
358.208,1.660619800
358.250,5.487625933
358.292,8.220407267
358.333,2.524844600
358.375,-1.608936733
358.417,1.598844600
358.458,1.748868067
358.500,3.361606100
358.542,33.579381830
358.583,-22.379409900
358.625,0.702984900
358.667,0.172054533
358.708,6.256978000
358.750,-7.800748133
358.792,7.125722333
358.833,-4.269496767
358.875,-0.889282933
358.917,-0.980609867
358.958,6.411602767
359.000,-7.191936733
359.042,-1.545936733
359.083,12.162625930
359.125,3.178844600
359.167,-4.937936733
359.208,-1.581155400
359.250,15.476857600
359.292,3.913814267
359.333,-1.313471933
359.375,5.749784100
359.417,-3.130694767
359.458,2.786599900
359.500,-2.199879733
359.542,-0.673359833
359.583,1.330889200
359.625,3.549243500
359.667,-3.581427833
359.708,-10.738609300
359.750,-1.536802567
359.792,6.563751033
359.833,24.865906330
359.875,18.725233430
359.917,-43.551732200
359.958,1.072660367
360.000,-2.068050733
360.042,-1.663705733
360.083,7.195764300
360.125,2.037169133
360.167,-0.581503400
360.208,-1.155271400
360.250,4.934844600
360.292,0.171844600
360.333,1.165844600
360.375,-1.545936733
360.417,2.696844600
360.458,4.029080933
360.500,-1.545936733
360.542,3.176844600
360.583,1.850094200
360.625,-1.971857933
360.667,15.813826370
360.708,1.416408900
360.750,4.059277133
360.792,6.140516433
360.833,2.297026200
360.875,-22.085315700
360.917,1.257239667
360.958,-6.942882133
361.000,-1.710400733
361.042,8.560844600
361.083,2.675625933
361.125,-0.307155400
361.167,-3.932936733
361.208,1.359844600
361.250,4.368063267
361.292,-7.251247700
361.333,1.073030167
361.375,-0.938405833
361.417,14.866939470
361.458,-0.823198633
361.500,8.413670733
361.542,0.776711867
361.583,2.200636300
361.625,-0.626363700
361.667,21.387130700
361.708,17.709965170
361.750,0.733433930
361.792,-3.448159767
361.833,4.640833267
361.875,-39.544433100
361.917,-3.773542000
361.958,-9.478597233
362.000,-7.759326367
362.042,15.975509930
362.083,0.702069400
362.125,-1.753351900
362.167,-0.395936733
362.208,1.826816300
362.250,-0.263838867
362.292,1.913262767
362.333,7.672096200
362.375,-1.275105733
362.417,0.975816300
362.458,2.837836300
362.500,2.162946800
362.542,3.733417633
362.583,-1.708350433
362.625,10.910864600
362.667,17.395076370
362.708,4.715565030
362.750,9.947517400
362.792,-26.208076830
362.833,-4.861991833
362.875,2.572336167
362.917,-15.787519330
362.958,3.033049367
363.000,-8.200400733
363.042,-1.545936733
363.083,8.860816300
363.125,0.884816300
363.167,0.090816300
363.208,1.642816300
363.250,-0.762936733
363.292,3.464713033
363.333,4.373299600
363.375,-1.628402933
363.417,0.197155600
363.458,22.544358000
363.500,15.807356930
363.542,0.542684467
363.583,-2.363860233
363.625,-22.917791400
363.667,-13.092752370
363.708,-1.051531267
363.750,-1.876820267
363.792,-2.259532967
363.833,4.353437967
363.875,-7.639661467
363.917,1.278139067
363.958,-2.851278600
364.000,2.207804667
364.042,-0.481625533
364.083,5.409393933
364.125,2.105496600
364.167,-0.989400733
364.208,-5.673298067
364.250,7.500722267
364.292,4.464931833
364.333,10.110337900
364.375,-10.502912370
364.417,4.237836067
364.458,-4.997400733
364.500,-1.710400733
364.542,7.514625933
364.583,2.592100500
364.625,-1.611394633
364.667,30.394786200
364.708,-29.667575300
364.750,4.620398067
364.792,27.268718030
364.833,14.262319200
364.875,-45.235873870
364.917,1.932575670
364.958,-2.138789600
365.000,-4.273298067
365.042,8.296496600
365.083,1.514496600
365.125,-1.074503400
365.167,-0.436503400
365.208,3.466496600
365.250,-1.710400733
365.292,7.049625933
365.333,0.814838467
365.375,-4.604711933
365.417,3.497625933
365.458,4.527844600
365.500,-0.961414033
365.542,-0.033625000
365.583,23.557604100
365.625,14.487686630
365.667,6.483120300
365.708,-31.748092330
365.750,-11.924185270
365.792,-3.994863367
365.833,-5.848664167
365.875,-0.255747100
365.917,-7.281221170
365.958,5.432327667
366.000,9.566169130
366.042,-9.645298067
366.083,1.864496600
366.125,0.852496600
366.167,-1.083503400
366.208,-0.102400733
366.250,6.416865267
366.292,11.566514670
366.333,1.859446933
366.375,-6.988295333
366.417,3.392190333
366.458,7.274753700
366.500,3.747534767
366.542,-1.326158933
366.584,3.729417633
366.625,2.834636300
366.667,0.795743400
366.709,22.657357300
366.750,7.455148467
366.792,3.327299067
366.834,-4.325178100
366.875,14.375805200
366.917,-42.659469270
366.959,-13.433501000
367.000,6.050000000
