$Swift Cr flowyear 2019 YC updated 06/01/23,
353.375,4.558969277
353.417,4.558969277
353.458,4.558969277
353.5,4.558969277
353.542,4.558969277
353.583,4.558969277
353.625,4.558969277
353.667,4.558969277
353.708,4.558969277
353.75,4.558969277
353.792,4.558969277
353.833,4.558969277
353.875,4.558969277
353.917,4.558969277
353.958,4.558969277
354,3.709471896
354.042,3.709471896
354.083,3.709471896
354.125,3.709471896
354.167,3.709471896
354.208,3.709471896
354.25,3.709471896
354.292,3.709471896
354.333,3.709471896
354.375,3.709471896
354.417,3.709471896
354.458,3.709471896
354.5,3.709471896
354.542,3.709471896
354.583,3.709471896
354.625,3.709471896
354.667,3.709471896
354.708,3.709471896
354.75,3.709471896
354.792,3.709471896
354.833,3.709471896
354.875,3.709471896
354.917,3.709471896
354.958,3.709471896
355,2.63344188
355.042,2.63344188
355.083,2.63344188
355.125,2.63344188
355.167,2.63344188
355.208,2.63344188
355.25,2.63344188
355.292,2.63344188
355.333,2.63344188
355.375,2.63344188
355.417,2.63344188
355.458,2.63344188
355.5,2.63344188
355.542,2.63344188
355.583,2.63344188
355.625,2.63344188
355.667,2.63344188
355.708,2.63344188
355.75,2.63344188
355.792,2.63344188
355.833,2.63344188
355.875,2.63344188
355.917,2.63344188
355.958,2.63344188
356,4.41738638
356.042,4.41738638
356.083,4.41738638
356.125,4.41738638
356.167,4.41738638
356.208,4.41738638
356.25,4.41738638
356.292,4.41738638
356.333,4.41738638
356.375,4.41738638
356.417,4.41738638
356.458,4.41738638
356.5,4.41738638
356.542,4.41738638
356.583,4.41738638
356.625,4.41738638
356.667,4.41738638
356.708,4.41738638
356.75,4.41738638
356.792,4.41738638
356.833,4.41738638
356.875,4.41738638
356.917,4.41738638
356.958,4.41738638
357,2.435225825
357.042,2.435225825
357.083,2.435225825
357.125,2.435225825
357.167,2.435225825
357.208,2.435225825
357.25,2.435225825
357.292,2.435225825
357.333,2.435225825
357.375,2.435225825
357.417,2.435225825
357.458,2.435225825
357.5,2.435225825
357.542,2.435225825
357.583,2.435225825
357.625,2.435225825
357.667,2.435225825
357.708,2.435225825
357.75,2.435225825
357.792,2.435225825
357.833,2.435225825
357.875,2.435225825
357.917,2.435225825
357.958,2.435225825
358,2.038793714
358.042,2.038793714
358.083,2.038793714
358.125,2.038793714
358.167,2.038793714
358.208,2.038793714
358.25,2.038793714
358.292,2.038793714
358.333,2.038793714
358.375,2.038793714
358.417,2.038793714
358.458,2.038793714
358.5,2.038793714
358.542,2.038793714
358.583,2.038793714
358.625,2.038793714
358.667,2.038793714
358.708,2.038793714
358.75,2.038793714
358.792,2.038793714
358.833,2.038793714
358.875,2.038793714
358.917,2.038793714
358.958,2.038793714
359,2.095426872
359.042,2.095426872
359.083,2.095426872
359.125,2.095426872
359.167,2.095426872
359.208,2.095426872
359.25,2.095426872
359.292,2.095426872
359.333,2.095426872
359.375,2.095426872
359.417,2.095426872
359.458,2.095426872
359.5,2.095426872
359.542,2.095426872
359.583,2.095426872
359.625,2.095426872
359.667,2.095426872
359.708,2.095426872
359.75,2.095426872
359.792,2.095426872
359.833,2.095426872
359.875,2.095426872
359.917,2.095426872
359.958,2.095426872
360,1.614045023
360.042,1.614045023
360.083,1.614045023
360.125,1.614045023
360.167,1.614045023
360.208,1.614045023
360.25,1.614045023
360.292,1.614045023
360.333,1.614045023
360.375,1.614045023
360.417,1.614045023
360.458,1.614045023
360.5,1.614045023
360.542,1.614045023
360.583,1.614045023
360.625,1.614045023
360.667,1.614045023
360.708,1.614045023
360.75,1.614045023
360.792,1.614045023
360.833,1.614045023
360.875,1.614045023
360.917,1.614045023
360.958,1.614045023
361,1.585728444
361.042,1.585728444
361.083,1.585728444
361.125,1.585728444
361.167,1.585728444
361.208,1.585728444
361.25,1.585728444
361.292,1.585728444
361.333,1.585728444
361.375,1.585728444
361.417,1.585728444
361.458,1.585728444
361.5,1.585728444
361.542,1.585728444
361.583,1.585728444
361.625,1.585728444
361.667,1.585728444
361.708,1.585728444
361.75,1.585728444
361.792,1.585728444
361.833,1.585728444
361.875,1.585728444
361.917,1.585728444
361.958,1.585728444
362,0.991080278
362.042,0.991080278
362.083,0.991080278
362.125,0.991080278
362.167,0.991080278
362.208,0.991080278
362.25,0.991080278
362.292,0.991080278
362.333,0.991080278
362.375,0.991080278
362.417,0.991080278
362.458,0.991080278
362.5,0.991080278
362.542,0.991080278
362.583,0.991080278
362.625,0.991080278
362.667,0.991080278
362.708,0.991080278
362.75,0.991080278
362.792,0.991080278
362.833,0.991080278
362.875,0.991080278
362.917,0.991080278
362.958,0.991080278
363,2.067110293
363.042,2.067110293
363.083,2.067110293
363.125,2.067110293
363.167,2.067110293
363.208,2.067110293
363.25,2.067110293
363.292,2.067110293
363.333,2.067110293
363.375,2.067110293
363.417,2.067110293
363.458,2.067110293
363.5,2.067110293
363.542,2.067110293
363.583,2.067110293
363.625,2.067110293
363.667,2.067110293
363.708,2.067110293
363.75,2.067110293
363.792,2.067110293
363.833,2.067110293
363.875,2.067110293
363.917,2.067110293
363.958,2.067110293
364,1.160979754
364.042,1.160979754
364.083,1.160979754
364.125,1.160979754
364.167,1.160979754
364.208,1.160979754
364.25,1.160979754
364.292,1.160979754
364.333,1.160979754
364.375,1.160979754
364.417,1.160979754
364.458,1.160979754
364.5,1.160979754
364.542,1.160979754
364.583,1.160979754
364.625,1.160979754
364.667,1.160979754
364.708,1.160979754
364.75,1.160979754
364.792,1.160979754
364.833,1.160979754
364.875,1.160979754
364.917,1.160979754
364.958,1.160979754
365,1.160979754
365.042,1.160979754
365.083,1.160979754
365.125,1.160979754
365.167,1.160979754
365.208,1.160979754
365.25,1.160979754
365.292,1.160979754
365.333,1.160979754
365.375,1.160979754
365.417,1.160979754
365.458,1.160979754
365.5,1.160979754
365.542,1.160979754
365.583,1.160979754
365.625,1.160979754
365.667,1.160979754
365.708,1.160979754
365.75,1.160979754
365.792,1.160979754
365.833,1.160979754
365.875,1.160979754
365.917,1.160979754
365.958,1.160979754
366,1.868894238
