$Lewiston Spillway release 2019 YC 06/15/22,
357.958,2.9577745
358,2.9577745
358.042,2.9577745
358.083,2.9577745
358.125,2.9495392
358.167,2.9577745
358.208,2.9577745
358.25,2.9577745
358.292,2.9577745
358.333,2.9283708
358.375,2.9495392
358.417,2.9058723
358.458,2.88943
358.5,2.8421973
358.542,2.8388579
358.583,2.8388579
358.625,2.8388579
358.667,2.8388579
358.708,2.8309905
358.75,2.8388579
358.792,2.8388579
358.833,2.8388579
358.875,2.9544634
358.917,2.9495392
358.958,2.9577745
359,2.9577745
359.042,2.9273803
359.083,2.8643562
359.125,2.8679503
359.167,2.8983162
359.208,2.8686012
359.25,2.8686012
359.292,2.8388579
359.333,2.8309905
359.375,2.8388579
359.417,2.8388579
359.458,2.8388579
359.5,2.8388579
359.542,2.8388579
359.583,2.8388579
359.625,2.8388579
359.667,2.8309905
359.708,2.8388579
359.75,2.8388579
359.792,2.8388579
359.833,2.8388579
359.875,2.8309905
359.917,2.9247201
359.958,2.8722236
360,2.8983162
360.042,2.8388579
360.083,2.8309905
360.125,2.8388579
360.167,2.8388579
360.208,2.8388579
360.25,2.8309905
360.292,2.8388579
360.333,2.6187122
360.375,0.0084617
360.417,0.00849
360.458,0.0077825
360.5,0.1937701
360.542,0.00849
360.583,0.00849
360.625,0.0084617
360.667,0.00849
360.708,0.00849
360.75,0.00849
360.792,0.00849
360.833,0.0084617
360.875,0.00849
360.917,0.00849
360.958,0.00849
361,0.00849
361.042,0.00849
361.083,0.0084617
361.125,0.00849
361.167,0.00849
361.208,0.00849
361.25,0.00849
361.292,0.00849
361.333,0.0084617
361.375,0.00849
361.417,0.00849
361.458,0.00849
361.5,0.00849
361.542,0.0084617
361.583,0.00849
361.625,0.00849
361.667,0.00849
361.708,0.00849
361.75,0.0084617
361.792,0.00849
361.833,0.00849
361.875,0.00849
361.917,0.00849
361.958,0.00849
362,0.0385446
362.042,0.0979463
362.083,0.00849
362.125,0.00849
362.167,0.0084617
362.208,0.00849
362.25,0.00849
362.292,0.00849
362.333,0.00849
362.375,0.00849
362.417,0.0084617
362.458,0.00849
362.5,0.00849
362.542,0.00849
362.583,0.0084617
362.625,0.00849
362.667,0.00849
362.708,0.00849
362.75,0.00849
362.792,0.00849
362.833,0.00849
362.875,0.0084617
362.917,0.00849
362.958,0.038205
363,0.054053
363.042,0.0517041
363.083,0.00849
363.125,0.00849
363.167,0.00849
363.208,0.00849
363.25,0.0084617
363.292,0.00849
363.333,0.00849
363.375,0.00849
363.417,0.00849
363.458,0.00849
363.5,0.00849
363.542,0.0084617
363.583,0.00849
363.625,0.00849
363.667,0.00849
363.708,0.00849
363.75,0.00849
363.792,0.0084617
363.833,0.00849
363.875,0.00849
363.917,0.0084617
363.958,0.0239984
364,0.0226966
364.042,0.00849
364.083,0.00849
364.125,0.00849
364.167,0.00849
364.208,0.0084617
364.25,0.00849
364.292,0.0084617
364.333,2.0841252
364.375,2.8388579
364.417,2.7934364
364.458,2.8094825
364.5,2.8388579
364.542,2.8309905
364.583,2.8388579
364.625,2.8388579
364.667,2.8388579
364.708,2.8388579
364.75,2.8388579
364.792,2.9062968
364.833,2.9577745
364.875,2.9422378
364.917,2.8388579
364.958,2.8309905
365,2.8388579
365.042,2.8388579
365.083,2.8388579
365.125,2.8388579
365.167,2.8309905
365.208,2.8388579
365.25,2.8467536
365.292,2.8309905
365.333,2.8388579
365.375,2.8388579
365.417,2.8388579
365.458,2.8388579
365.5,2.8309905
365.542,2.8388579
365.583,2.8388579
365.625,2.8388579
365.667,2.8388579
365.708,2.8388579
365.75,2.8309905
365.792,2.8388579
365.833,2.7345158
365.875,2.7199979
365.917,2.7124418
365.958,2.7199979
366,2.7199979
